Occ_ID,IT_Occupation,Core Skills,,
IT.05.ERPM.00,Lead Erp Consultant,automation testing,,
IT.05.ERPM.00,Lead Erp Consultant,aps,,
IT.05.ERPM.00,Lead Erp Consultant,bug tracking,,
IT.05.ERPM.00,Lead Erp Consultant,software design,,
IT.05.ERPM.00,Lead Erp Consultant,program management,,
IT.05.ERPM.00,Lead Erp Consultant,qc,,
IT.05.ERPM.00,Lead Erp Consultant,forecast,,
IT.05.ERPM.00,Lead Erp Consultant,branding,,
IT.05.ERPM.00,Lead Erp Consultant,hyper v,,
IT.05.ERPM.00,Lead Erp Consultant,eclipse,,
IT.05.ERPM.00,Lead Erp Consultant,visual studio microsoft,,
IT.05.ERPM.00,Lead Erp Consultant,blueprint,,
IT.05.ERPM.00,Lead Erp Consultant,agile software development,,
IT.05.ERPM.00,Lead Erp Consultant,workflow management,,
IT.05.ERPM.00,Lead Erp Consultant,informatica,,
IT.05.ERPM.00,Lead Erp Consultant,solution strategy,,
IT.05.ERPM.00,Lead Erp Consultant,jboss,,
IT.05.ERPM.00,Lead Erp Consultant,strategy implementation,,
IT.05.ERPM.00,Lead Erp Consultant,flip,,
IT.05.ERPM.00,Lead Erp Consultant,bootstrap,,
IT.05.ERPM.00,Lead Erp Consultant,benchmarking,,
IT.05.ERPM.00,Lead Erp Consultant,html5,,
IT.05.ERPM.00,Lead Erp Consultant,word,,
IT.05.ERPM.00,Lead Erp Consultant,confluence,,
IT.05.ERPM.00,Lead Erp Consultant,arc,,
IT.05.ERPM.00,Lead Erp Consultant,tap,,
IT.05.ERPM.00,Lead Erp Consultant,enterprise monitoring,,
IT.05.ERPM.00,Lead Erp Consultant,nagios,,
IT.05.ERPM.00,Lead Erp Consultant,test plan,,
IT.05.ERPM.00,Lead Erp Consultant,clarity,,
IT.05.ERPM.00,Lead Erp Consultant,people engagement,,
IT.05.ERPM.00,Lead Erp Consultant,vmware,,
IT.05.ERPM.00,Lead Erp Consultant,jest,,
IT.05.ERPM.00,Lead Erp Consultant,airflow,,
IT.05.ERPM.00,Lead Erp Consultant,joy,,
IT.05.ERPM.00,Lead Erp Consultant,service desk,,
IT.05.ERPM.00,Lead Erp Consultant,task planning,,
IT.05.ERPM.00,Lead Erp Consultant,pursuit management,,
IT.05.ERPM.00,Lead Erp Consultant,communication planning,,
IT.05.ERPM.00,Lead Erp Consultant,converge,,
IT.05.ERPM.00,Lead Erp Consultant,rest api,,
IT.05.ERPM.00,Lead Erp Consultant,sage,,
IT.05.ERPM.00,Lead Erp Consultant,microsoft office suite,,
IT.05.ERPM.00,Lead Erp Consultant,symantec,,
IT.05.ERPM.00,Lead Erp Consultant,prototyping,,
IT.05.ERPM.00,Lead Erp Consultant,flow,,
IT.13.TML.02,Principal Architect,pyspark,,
IT.13.TML.02,Principal Architect,gap analysis,,
IT.13.TML.02,Principal Architect,learning and development,,
IT.13.TML.02,Principal Architect,stata,,
IT.13.TML.02,Principal Architect,saltstack,,
IT.13.TML.02,Principal Architect,bitbucket,,
IT.13.TML.02,Principal Architect,afi,,
IT.13.TML.02,Principal Architect,docker,,
IT.13.TML.02,Principal Architect,risk analysis,,
IT.13.TML.02,Principal Architect,ssis,,
IT.13.TML.02,Principal Architect,esxi,,
IT.13.TML.02,Principal Architect,solution architecture,,
IT.13.TML.02,Principal Architect,presto spark,,
IT.13.TML.02,Principal Architect,security master,,
IT.13.TML.02,Principal Architect,criterion,,
IT.13.TML.02,Principal Architect,nginx,,
IT.13.TML.02,Principal Architect,flask,,
IT.13.TML.02,Principal Architect,oracle rdbms,,
IT.13.TML.02,Principal Architect,workday,,
IT.13.TML.02,Principal Architect,matlab,,
IT.13.TML.02,Principal Architect,ppc,,
IT.13.TML.02,Principal Architect,software testing,,
IT.13.TML.02,Principal Architect,postgresql,,
IT.13.TML.02,Principal Architect,craft,,
IT.13.TML.02,Principal Architect,performance monitoring,,
IT.13.TML.02,Principal Architect,vires,,
IT.13.TML.02,Principal Architect,quality engineering,,
IT.13.TML.02,Principal Architect,machine learning and security,,
IT.13.TML.02,Principal Architect,image recognition,,
IT.13.TML.02,Principal Architect,unix shell scripting,,
IT.13.TML.02,Principal Architect,scipy,,
IT.13.TML.02,Principal Architect,object detection,,
IT.13.TML.02,Principal Architect,okta,,
IT.13.TML.02,Principal Architect,oozie,,
IT.13.TML.02,Principal Architect,opencv,,
IT.13.TML.02,Principal Architect,nexus,,
IT.13.TML.02,Principal Architect,transcript,,
IT.13.TML.02,Principal Architect,backbone,,
IT.13.TML.02,Principal Architect,centric,,
IT.13.TML.02,Principal Architect,communication plan,,
IT.13.TML.02,Principal Architect,fellow,,
IT.13.TML.02,Principal Architect,forth,,
IT.13.TML.02,Principal Architect,compliance audit,,
IT.13.TML.02,Principal Architect,configuration management,,
IT.13.TML.02,Principal Architect,agile methodology,,
IT.13.TML.02,Principal Architect,marketing,,
IT.13.TML.02,Principal Architect,react,,
IT.13.TML.02,Principal Architect,intrusion administering compliance,,
IT.13.TML.02,Principal Architect,presto,,
IT.13.TML.02,Principal Architect,junit,,
IT.13.TML.02,Principal Architect,qsc,,
IT.13.TML.02,Principal Architect,security architecture,,
IT.13.TML.02,Principal Architect,business strategy,,
IT.13.TML.02,Principal Architect,blast,,
IT.13.TML.02,Principal Architect,zabbix,,
IT.13.TML.02,Principal Architect,rust,,
IT.13.TML.02,Principal Architect,git,,
IT.13.TML.02,Principal Architect,talend,,
IT.13.TML.02,Principal Architect,sql server,,
IT.13.TML.02,Principal Architect,apache camel,,
IT.13.TML.02,Principal Architect,epic,,
IT.13.TML.02,Principal Architect,etl,,
IT.13.TML.02,Principal Architect,drone,,
IT.13.TML.02,Principal Architect,jvm,,
IT.13.TML.02,Principal Architect,html javascript,,
IT.13.TML.02,Principal Architect,fruit,,
IT.13.TML.02,Principal Architect,sql,,
IT.13.TML.02,Principal Architect,principle,,
IT.13.TML.02,Principal Architect,cloud computing,,
IT.13.TML.02,Principal Architect,amazon s3,,
IT.13.TML.02,Principal Architect,jsp,,
IT.13.TML.02,Principal Architect,impact analysis,,
IT.13.TML.02,Principal Architect,cloudformation,,
IT.13.TML.02,Principal Architect,redux,,
IT.13.TML.02,Principal Architect,cpi,,
IT.13.TML.02,Principal Architect,ltm,,
IT.13.TML.02,Principal Architect,extron,,
IT.13.TML.02,Principal Architect,software solidworks,,
IT.13.TML.02,Principal Architect,people management,,
IT.13.TML.02,Principal Architect,yen,,
IT.13.TML.02,Principal Architect,adf,,
IT.13.TML.02,Principal Architect,mrt,,
IT.13.TML.02,Principal Architect,competitive total,,
IT.13.TML.02,Principal Architect,townsend,,
IT.13.TML.02,Principal Architect,c++,,
IT.13.TML.02,Principal Architect,css3,,
IT.13.TML.02,Principal Architect,sgx,,
IT.13.TML.02,Principal Architect,tactic,,
IT.13.TML.02,Principal Architect,aws cloud,,
IT.13.TML.02,Principal Architect,circuit,,
IT.13.TML.02,Principal Architect,sql shell scripting,,
IT.13.TML.02,Principal Architect,system integration,,
IT.13.TML.02,Principal Architect,system administration,,
IT.13.TML.02,Principal Architect,javascript,,
IT.13.TML.02,Principal Architect,gradle,,
IT.13.TML.02,Principal Architect,spring boot,,
IT.13.TML.02,Principal Architect,strategic thinking,,
IT.13.TML.02,Principal Architect,enterprise architect,,
IT.13.TML.02,Principal Architect,machine learning,,
IT.13.TML.02,Principal Architect,putty,,
IT.13.TML.02,Principal Architect,excel,,
IT.13.TML.02,Principal Architect,ebao,,
IT.13.TML.02,Principal Architect,microsoft data,,
IT.13.TML.02,Principal Architect,teradata,,
IT.13.TML.02,Principal Architect,soa,,
IT.13.TML.02,Principal Architect,service plan,,
IT.13.TML.02,Principal Architect,hub,,
IT.13.TML.02,Principal Architect,testing process,,
IT.13.TML.02,Principal Architect,microsoft project,,
IT.13.TML.02,Principal Architect,gcc,,
IT.13.TML.02,Principal Architect,market research,,
IT.13.TML.02,Principal Architect,matplotlib,,
IT.13.TML.02,Principal Architect,spring,,
IT.13.TML.02,Principal Architect,visualise,,
IT.13.TML.02,Principal Architect,adobe illustrator,,
IT.13.TML.02,Principal Architect,vulnerability response,,
IT.13.TML.02,Principal Architect,mode,,
IT.13.TML.02,Principal Architect,k8s,,
IT.13.TML.02,Principal Architect,postman,,
IT.13.TML.02,Principal Architect,lift,,
IT.13.TML.02,Principal Architect,stakeholder engagement,,
IT.13.TML.02,Principal Architect,enterprise architecture,,
IT.13.TML.02,Principal Architect,endoint,,
IT.13.TML.02,Principal Architect,html,,
IT.13.TML.02,Principal Architect,lean,,
IT.13.TML.02,Principal Architect,fin,,
IT.13.TML.02,Principal Architect,couchbase,,
IT.13.TML.02,Principal Architect,centre management,,
IT.13.TML.02,Principal Architect,workbench,,
IT.13.TML.02,Principal Architect,azure databricks,,
IT.13.TML.02,Principal Architect,spark streaming,,
IT.13.TML.02,Principal Architect,change management,,
IT.13.TML.02,Principal Architect,maven,,
IT.13.TML.02,Principal Architect,perl,,
IT.13.TML.02,Principal Architect,vulnerability management,,
IT.13.TML.02,Principal Architect,tfs,,
IT.13.TML.02,Principal Architect,c++ api,,
IT.13.TML.02,Principal Architect,microsoft 365,,
IT.13.TML.02,Principal Architect,furnishing,,
IT.13.TML.02,Principal Architect,azure cloud,,
IT.13.TML.02,Principal Architect,odoo,,
IT.13.TML.02,Principal Architect,ppo,,
IT.13.TML.02,Principal Architect,kinesis,,
IT.13.TML.02,Principal Architect,drill,,
IT.13.TML.02,Principal Architect,load balancer,,
IT.13.TML.02,Principal Architect,assembler,,
IT.13.TML.02,Principal Architect,ssh,,
IT.13.TML.02,Principal Architect,google pubsub,,
IT.13.TML.02,Principal Architect,insead,,
IT.13.TML.02,Principal Architect,testing audit,,
IT.13.TML.02,Principal Architect,data dictionary,,
IT.13.TML.02,Principal Architect,rose,,
IT.13.TML.02,Principal Architect,enterprise management,,
IT.13.TML.02,Principal Architect,lens,,
IT.13.TML.02,Principal Architect,hop,,
IT.13.TML.02,Principal Architect,crisp,,
IT.13.TML.02,Principal Architect,performance management,,
IT.13.TML.02,Principal Architect,unix,,
IT.13.TML.02,Principal Architect,x++,,
IT.13.TML.02,Principal Architect,governance and compliance,,
IT.13.TML.02,Principal Architect,flex,,
IT.13.TML.02,Principal Architect,tasking,,
IT.13.TML.02,Principal Architect,servicenow,,
IT.13.TML.02,Principal Architect,hibernate,,
IT.13.TML.02,Principal Architect,ksh,,
IT.13.TML.02,Principal Architect,adobe target,,
IT.13.TML.02,Principal Architect,brochure,,
IT.13.TML.02,Principal Architect,project tracker,,
IT.13.TML.02,Principal Architect,deploy,,
IT.13.TML.02,Principal Architect,theft,,
IT.13.TML.02,Principal Architect,fluid,,
IT.13.TML.02,Principal Architect,troubleshooting,,
IT.13.TML.02,Principal Architect,prove,,
IT.13.TML.02,Principal Architect,application security,,
IT.13.TML.02,Principal Architect,soapui,,
IT.13.TML.02,Principal Architect,subversion,,
IT.13.TML.02,Principal Architect,hive,,
IT.13.TML.02,Principal Architect,data governance dictionary,,
IT.13.TML.02,Principal Architect,wireshark,,
IT.13.TML.02,Principal Architect,vim,,
IT.13.TML.02,Principal Architect,remedy,,
IT.13.TML.02,Principal Architect,drp,,
IT.13.TML.02,Principal Architect,cuda,,
IT.13.TML.02,Principal Architect,typescript,,
IT.13.TML.02,Principal Architect,cucumber,,
IT.13.TML.02,Principal Architect,alert,,
IT.13.TML.02,Principal Architect,apache hive,,
IT.13.TML.02,Principal Architect,helpdesk,,
IT.13.TML.02,Principal Architect,jenkins,,
IT.13.TML.02,Principal Architect,ch,,
IT.13.TML.02,Principal Architect,six sigma,,
IT.13.TML.02,Principal Architect,project management,,
IT.13.TML.02,Principal Architect,white paper,,
IT.13.TML.02,Principal Architect,salesforce marketing cloud,,
IT.13.TML.02,Principal Architect,tie,,
IT.13.TML.02,Principal Architect,grafana,,
IT.13.TML.02,Principal Architect,people architect,,
IT.13.TML.02,Principal Architect,intrusion detection,,
IT.13.TML.02,Principal Architect,databricks,,
IT.13.TML.02,Principal Architect,groovy,,
IT.13.TML.02,Principal Architect,selenium,,
IT.13.TML.02,Principal Architect,system validation,,
IT.13.TML.02,Principal Architect,avro,,
IT.13.TML.02,Principal Architect,ldap,,
IT.13.TML.02,Principal Architect,azure stream analytics,,
IT.13.TML.02,Principal Architect,swift,,
IT.13.TML.02,Principal Architect,aws service s3,,
IT.13.TML.02,Principal Architect,java software development,,
IT.13.TML.02,Principal Architect,intercom,,
IT.13.TML.02,Principal Architect,virtualization,,
IT.13.TML.02,Principal Architect,wire,,
IT.13.TML.02,Principal Architect,gcp azure,,
IT.13.TML.02,Principal Architect,computer vision,,
IT.13.TML.02,Principal Architect,program governance,,
IT.13.TML.02,Principal Architect,eol,,
IT.13.TML.02,Principal Architect,committer,,
IT.13.TML.02,Principal Architect,cei,,
IT.13.TML.02,Principal Architect,sql shell,,
IT.13.TML.02,Principal Architect,network security,,
IT.13.TML.02,Principal Architect,pytorch,,
IT.13.TML.02,Principal Architect,flutter,,
IT.13.TML.02,Principal Architect,java script,,
IT.13.TML.02,Principal Architect,gcp tool suite,,
IT.13.TML.02,Principal Architect,sharepoint,,
IT.13.TML.02,Principal Architect,process workflow,,
IT.13.TML.02,Principal Architect,pocket,,
IT.13.TML.02,Principal Architect,fiddler,,
IT.13.TML.02,Principal Architect,system monitoring,,
IT.13.TML.02,Principal Architect,strategy planning,,
IT.13.TML.02,Principal Architect,outreach,,
IT.13.TML.02,Principal Architect,adobe photoshop,,
IT.13.TML.02,Principal Architect,orc,,
IT.13.TML.02,Principal Architect,drupal,,
IT.13.TML.02,Principal Architect,hmi,,
IT.13.TML.02,Principal Architect,skype,,
IT.13.TML.02,Principal Architect,scikit learn,,
IT.13.TML.02,Principal Architect,google cloud platform,,
IT.13.TML.02,Principal Architect,mercury,,
IT.13.TML.02,Principal Architect,sap,,
IT.13.TML.02,Principal Architect,rest query,,
IT.13.TML.02,Principal Architect,fortran,,
IT.13.TML.02,Principal Architect,designer,,
IT.13.TML.02,Principal Architect,problem management,,
IT.13.TML.02,Principal Architect,gcp,,
IT.13.TML.02,Principal Architect,c,,
IT.13.TML.02,Principal Architect,data governance,,
IT.13.TML.02,Principal Architect,blockchain,,
IT.13.TML.02,Principal Architect,winscp,,
IT.13.TML.02,Principal Architect,aws,,
IT.13.TML.02,Principal Architect,business analysis,,
IT.13.TML.02,Principal Architect,amp,,
IT.13.TML.02,Principal Architect,bpm,,
IT.13.TML.02,Principal Architect,bit bucket,,
IT.13.TML.02,Principal Architect,quality criterion,,
IT.13.TML.02,Principal Architect,illustrator,,
IT.13.TML.02,Principal Architect,kinesis spark streaming,,
IT.13.TML.02,Principal Architect,eservices,,
IT.13.TML.02,Principal Architect,box,,
IT.13.TML.02,Principal Architect,puppet,,
IT.13.TML.02,Principal Architect,natural language processing,,
IT.13.TML.02,Principal Architect,vault,,
IT.13.TML.02,Principal Architect,microsoft suite,,
IT.13.TML.02,Principal Architect,catalyst,,
IT.13.TML.02,Principal Architect,failure analysis,,
IT.13.TML.02,Principal Architect,software problem,,
IT.13.TML.02,Principal Architect,hbase,,
IT.13.TML.02,Principal Architect,jira,,
IT.13.TML.02,Principal Architect,video analytics,,
IT.13.TML.02,Principal Architect,spoke,,
IT.13.TML.02,Principal Architect,bridge,,
IT.13.TML.02,Principal Architect,blue prism,,
IT.13.TML.02,Principal Architect,programme risk,,
IT.13.TML.02,Principal Architect,pcf,,
IT.13.TML.02,Principal Architect,salesforce,,
IT.13.TML.02,Principal Architect,governance policy,,
IT.13.TML.02,Principal Architect,budgeting,,
IT.13.TML.02,Principal Architect,product management,,
IT.13.TML.02,Principal Architect,trigger,,
IT.13.TML.02,Principal Architect,uml,,
IT.13.TML.02,Principal Architect,java,,
IT.13.TML.02,Principal Architect,wireframe,,
IT.13.TML.02,Principal Architect,micro management,,
IT.13.TML.02,Principal Architect,image processing,,
IT.13.TML.02,Principal Architect,json,,
IT.13.TML.02,Principal Architect,adobe cloud,,
IT.13.TML.02,Principal Architect,regression,,
IT.13.TML.02,Principal Architect,chef,,
IT.13.TML.02,Principal Architect,azure synapse,,
IT.13.TML.02,Principal Architect,arduino,,
IT.13.TML.02,Principal Architect,automation,,
IT.13.TML.02,Principal Architect,scada,,
IT.13.TML.02,Principal Architect,aws lambda,,
IT.13.TML.02,Principal Architect,robotic process automation,,
IT.13.TML.02,Principal Architect,test planning,,
IT.13.TML.02,Principal Architect,go live,,
IT.13.TML.02,Principal Architect,predictive modelling,,
IT.13.TML.02,Principal Architect,vulnerability management vm,,
IT.13.TML.02,Principal Architect,r,,
IT.13.TML.02,Principal Architect,tribe,,
IT.13.TML.02,Principal Architect,cube,,
IT.13.TML.02,Principal Architect,blazemeter,,
IT.13.TML.02,Principal Architect,azure data factory,,
IT.13.TML.02,Principal Architect,cloud,,
IT.13.TML.02,Principal Architect,iot,,
IT.13.TML.02,Principal Architect,adobe analytics,,
IT.13.TML.02,Principal Architect,logstash,,
IT.13.TML.02,Principal Architect,rdbms mariadb sql,,
IT.13.TML.02,Principal Architect,portfolio management,,
IT.13.TML.02,Principal Architect,pig,,
IT.13.TML.02,Principal Architect,beta,,
IT.13.TML.02,Principal Architect,php,,
IT.13.TML.02,Principal Architect,text mining,,
IT.13.TML.02,Principal Architect,patch management,,
IT.13.TML.02,Principal Architect,xpath,,
IT.13.TML.02,Principal Architect,incident management,,
IT.13.TML.02,Principal Architect,neo4j,,
IT.13.TML.02,Principal Architect,map reduce,,
IT.13.TML.02,Principal Architect,python,,
IT.13.TML.02,Principal Architect,automation anywhere,,
IT.13.TML.02,Principal Architect,agile,,
IT.13.TML.02,Principal Architect,devops,,
IT.13.TML.02,Principal Architect,airline,,
IT.13.TML.02,Principal Architect,tal,,
IT.13.TML.02,Principal Architect,network architecture,,
IT.13.TML.02,Principal Architect,ansible,,
IT.13.TML.02,Principal Architect,c++ programming,,
IT.13.TML.02,Principal Architect,pubsub,,
IT.13.TML.02,Principal Architect,microsoft azure,,
IT.13.TML.02,Principal Architect,cloud methodology,,
IT.13.TML.02,Principal Architect,visual studio code,,
IT.13.TML.02,Principal Architect,gitlab,,
IT.13.TML.02,Principal Architect,solution architect,,
IT.13.TML.02,Principal Architect,dhcp,,
IT.13.TML.02,Principal Architect,cobit,,
IT.13.TML.02,Principal Architect,access control,,
IT.13.TML.02,Principal Architect,spark sql,,
IT.13.TML.02,Principal Architect,networking,,
IT.13.TML.02,Principal Architect,yarn,,
IT.13.TML.02,Principal Architect,disaster recovery,,
IT.13.TML.02,Principal Architect,visual studio,,
IT.13.TML.02,Principal Architect,signal,,
IT.13.TML.02,Principal Architect,parquet,,
IT.13.TML.02,Principal Architect,memcache,,
IT.13.TML.02,Principal Architect,simplify,,
IT.13.TML.02,Principal Architect,data management,,
IT.13.TML.02,Principal Architect,trello,,
IT.13.TML.02,Principal Architect,governance or compliance,,
IT.13.TML.02,Principal Architect,sccm server,,
IT.13.TML.02,Principal Architect,insider,,
IT.13.TML.02,Principal Architect,crew,,
IT.13.TML.02,Principal Architect,classification,,
IT.13.TML.02,Principal Architect,security reporting,,
IT.13.TML.02,Principal Architect,risk assessment,,
IT.13.TML.02,Principal Architect,deep research,,
IT.13.TML.02,Principal Architect,business security,,
IT.13.TML.02,Principal Architect,c++ development,,
IT.13.TML.02,Principal Architect,ubuntu,,
IT.13.TML.02,Principal Architect,cloudflare,,
IT.13.TML.02,Principal Architect,dns,,
IT.13.TML.02,Principal Architect,vulnerability research code,,
IT.13.TML.02,Principal Architect,java 8,,
IT.13.TML.02,Principal Architect,pneumatic diagram,,
IT.13.TML.02,Principal Architect,numpy,,
IT.13.TML.02,Principal Architect,security monitoring,,
IT.13.TML.02,Principal Architect,tso,,
IT.13.TML.02,Principal Architect,clustering,,
IT.13.TML.02,Principal Architect,scm,,
IT.13.TML.02,Principal Architect,machine learning platform,,
IT.13.TML.02,Principal Architect,kotlin,,
IT.13.TML.02,Principal Architect,system monitor,,
IT.13.TML.02,Principal Architect,data analytics,,
IT.13.TML.02,Principal Architect,aws glue,,
IT.13.TML.02,Principal Architect,rpa,,
IT.13.TML.02,Principal Architect,zoom,,
IT.13.TML.02,Principal Architect,mongodb,,
IT.13.TML.02,Principal Architect,canvas,,
IT.13.TML.02,Principal Architect,bmc,,
IT.13.TML.02,Principal Architect,dataflow,,
IT.13.TML.02,Principal Architect,soap,,
IT.13.TML.02,Principal Architect,azure devops,,
IT.13.TML.02,Principal Architect,regulation on compliance,,
IT.13.TML.02,Principal Architect,datastore,,
IT.13.TML.02,Principal Architect,recruitfirst,,
IT.13.TML.02,Principal Architect,snowflake,,
IT.13.TML.02,Principal Architect,azure machine learning,,
IT.13.TML.02,Principal Architect,incident response,,
IT.13.TML.02,Principal Architect,kettle,,
IT.13.TML.02,Principal Architect,google cloud,,
IT.13.TML.02,Principal Architect,business suite,,
IT.13.TML.02,Principal Architect,entity framework,,
IT.13.TML.02,Principal Architect,verbal communication,,
IT.13.TML.02,Principal Architect,teamcity,,
IT.13.TML.02,Principal Architect,oracle cloud,,
IT.13.TML.02,Principal Architect,python django,,
IT.13.TML.02,Principal Architect,plc,,
IT.13.TML.02,Principal Architect,visualforce,,
IT.13.TML.02,Principal Architect,remediation review security,,
IT.13.TML.02,Principal Architect,kibana,,
IT.13.TML.02,Principal Architect,splunk,,
IT.13.TML.02,Principal Architect,github,,
IT.13.TML.02,Principal Architect,telegram,,
IT.13.TML.02,Principal Architect,android,,
IT.13.TML.02,Principal Architect,react native,,
IT.13.TML.02,Principal Architect,sonarqube,,
IT.13.TML.02,Principal Architect,premier,,
IT.13.TML.02,Principal Architect,slack,,
IT.13.TML.02,Principal Architect,cut,,
IT.13.TML.02,Principal Architect,scala,,
IT.13.TML.02,Principal Architect,microsoft office 365,,
IT.13.TML.02,Principal Architect,wordpress,,
IT.13.TML.02,Principal Architect,microsoft product suite,,
IT.13.TML.02,Principal Architect,golang,,
IT.13.TML.02,Principal Architect,network administration,,
IT.13.TML.02,Principal Architect,bamboo,,
IT.13.TML.02,Principal Architect,strategic planning,,
IT.13.TML.02,Principal Architect,grasp,,
IT.13.TML.02,Principal Architect,security management,,
IT.13.TML.02,Principal Architect,io,,
IT.13.TML.02,Principal Architect,scratch,,
IT.13.TML.02,Principal Architect,sql pl sql,,
IT.13.TML.02,Principal Architect,peg,,
IT.13.TML.02,Principal Architect,solarwinds,,
IT.13.TML.02,Principal Architect,photoshop,,
IT.13.TML.02,Principal Architect,focus group,,
IT.13.TML.02,Principal Architect,deep learning,,
IT.13.TML.02,Principal Architect,microsoft visual studio platform,,
IT.13.TML.02,Principal Architect,flowchart,,
IT.13.TML.02,Principal Architect,ajax,,
IT.13.TML.02,Principal Architect,cloud formation,,
IT.13.TML.02,Principal Architect,jquery,,
IT.13.TML.02,Principal Architect,green,,
IT.13.TML.02,Principal Architect,data mining,,
IT.13.TML.02,Principal Architect,bash,,
IT.13.TML.02,Principal Architect,tape,,
IT.13.TML.02,Principal Architect,frugality,,
IT.13.TML.02,Principal Architect,codebase,,
IT.13.TML.02,Principal Architect,go proficient,,
IT.13.TML.02,Principal Architect,graph,,
IT.13.TML.02,Principal Architect,knowlege,,
IT.13.TML.02,Principal Architect,program sql,,
IT.13.TML.02,Principal Architect,j2ee,,
IT.13.TML.02,Principal Architect,ingredient,,
IT.13.TML.02,Principal Architect,citrix,,
IT.13.TML.02,Principal Architect,svn,,
IT.13.TML.02,Principal Architect,bdd,,
IT.13.TML.02,Principal Architect,performance testing,,
IT.13.TML.02,Principal Architect,data monitor,,
IT.13.TML.02,Principal Architect,firebase,,
IT.13.TML.02,Principal Architect,enterprise analysis,,
IT.13.TML.02,Principal Architect,message queuing,,
IT.13.TML.02,Principal Architect,kubernetes,,
IT.13.TML.02,Principal Architect,cloud foundry,,
IT.13.TML.02,Principal Architect,apex,,
IT.13.TML.02,Principal Architect,quality assurance,,
IT.13.TML.02,Principal Architect,render,,
IT.13.TML.02,Principal Architect,warehousing analysis,,
IT.13.TML.02,Principal Architect,quality governance,,
IT.13.TML.02,Principal Architect,process validation,,
IT.13.TML.02,Principal Architect,cactus,,
IT.13.TML.02,Principal Architect,cloudera,,
IT.13.TML.02,Principal Architect,network monitoring,,
IT.13.TML.02,Principal Architect,value chain,,
IT.13.TML.02,Principal Architect,hdfs,,
IT.13.TML.02,Principal Architect,performance analysis,,
IT.13.TML.02,Principal Architect,cyber kill chain,,
IT.13.TML.02,Principal Architect,data tracker,,
IT.13.TML.02,Principal Architect,business development,,
IT.13.TML.02,Principal Architect,angular,,
IT.13.TML.02,Principal Architect,c programming,,
IT.13.TML.02,Principal Architect,cics,,
IT.13.TML.02,Principal Architect,system service,,
IT.13.TML.02,Principal Architect,rabbitmq,,
IT.13.TML.02,Principal Architect,data visualisation,,
IT.13.TML.02,Principal Architect,product strategy,,
IT.13.TML.02,Principal Architect,rehearsal,,
IT.13.TML.02,Principal Architect,oracle sql server,,
IT.13.TML.02,Principal Architect,catch,,
IT.13.TML.02,Principal Architect,risk management,,
IT.13.TML.02,Principal Architect,azure,,
IT.13.TML.02,Principal Architect,segment,,
IT.13.TML.02,Principal Architect,relay,,
IT.13.TML.02,Principal Architect,sdm,,
IT.13.TML.02,Principal Architect,nlp,,
IT.13.TML.02,Principal Architect,rdbms,,
IT.13.TML.02,Principal Architect,microsoft sql server,,
IT.13.TML.02,Principal Architect,awk,,
IT.13.TML.02,Principal Architect,office 365,,
IT.13.TML.02,Principal Architect,stakeholder management,,
IT.13.TML.02,Principal Architect,xslt,,
IT.13.TML.02,Principal Architect,receptive,,
IT.13.TML.02,Principal Architect,ant,,
IT.13.TML.02,Principal Architect,tensorflow,,
IT.13.TML.02,Principal Architect,gcp aws,,
IT.13.TML.02,Principal Architect,cassandra,,
IT.13.TML.02,Principal Architect,atm,,
IT.13.TML.02,Principal Architect,audit and compliance,,
IT.13.TML.02,Principal Architect,data strategy,,
IT.13.TML.02,Principal Architect,oracle pl sql,,
IT.13.TML.02,Principal Architect,prometheus,,
IT.13.TML.02,Principal Architect,stephanie,,
IT.13.TML.02,Principal Architect,cybersecurity,,
IT.13.TML.02,Principal Architect,pam,,
IT.13.TML.02,Principal Architect,oracle platform,,
IT.13.TML.02,Principal Architect,tester,,
IT.13.TML.02,Principal Architect,xml,,
IT.13.TML.02,Principal Architect,itil,,
IT.13.TML.02,Principal Architect,xsd,,
IT.13.TML.02,Principal Architect,issap gpen,,
IT.13.TML.02,Principal Architect,analytics,,
IT.13.TML.02,Principal Architect,productive,,
IT.13.TML.02,Principal Architect,jdbc,,
IT.13.TML.02,Principal Architect,peoplesoft,,
IT.13.TML.02,Principal Architect,risk identification,,
IT.13.TML.02,Principal Architect,evolve,,
IT.13.TML.02,Principal Architect,product marketing,,
IT.13.TML.02,Principal Architect,copper,,
IT.13.TML.02,Principal Architect,system programming,,
IT.13.TML.02,Principal Architect,terraform,,
IT.13.TML.02,Principal Architect,ethical hacking,,
IT.13.TML.02,Principal Architect,business administration,,
IT.13.TML.02,Principal Architect,ceph,,
IT.13.TML.02,Principal Architect,migration planning,,
IT.13.TML.02,Principal Architect,firehose,,
IT.13.TML.02,Principal Architect,jcl,,
IT.13.TML.02,Principal Architect,aml,,
IT.13.TML.02,Principal Architect,scrum,,
IT.13.TML.02,Principal Architect,ahus,,
IT.13.TML.02,Principal Architect,triage,,
IT.13.TML.02,Principal Architect,mulesoft,,
IT.13.TML.02,Principal Architect,cobol,,
IT.13.TML.02,Principal Architect,artifact,,
IT.13.TML.02,Principal Architect,snort,,
IT.13.TML.02,Principal Architect,informix,,
IT.13.TML.02,Principal Architect,ian,,
IT.13.TML.02,Principal Architect,vulnerability mining,,
IT.13.TML.02,Principal Architect,identity manr suite,,
